name,modelfile,evidencefile,orderfile,num_evid,width,depth,logSS,num_vars,avg_states,max_states,num_factors,avg_scope,max_scope,sparsity,sparsity_std,values_std,MPE,MPLP,PR,LBP
12_4_s.binary,12_4_s.binary.uai,12_4_s.binary.uai.evid,12_4_s.binary.uai.ord,0,17,53,5.35,224,2.0,2,832,1.73,2,0.0,0.0,0.63,-32.017994,,-28.538159,
13_14_s.21,13_14_s.21.uai,13_14_s.21.uai.evid,13_14_s.21.uai.ord,0,21,49,27.19,221,21.0,21,836,1.74,2,0.0,0.0,0.83,-116.419534,,,
13_14_s.binary,13_14_s.binary.uai,13_14_s.binary.uai.evid,13_14_s.binary.uai.ord,0,18,49,5.6,221,2.0,2,836,1.74,2,0.0,0.0,0.6,-28.136807,,-27.125461,
13_30_s.21,13_30_s.21.uai,13_30_s.21.uai.evid,13_30_s.21.uai.ord,0,19,55,24.56,227,21.0,21,841,1.73,2,0.0,0.0,0.88,-117.226366,,,
13_30_s.binary,13_30_s.binary.uai,13_30_s.binary.uai.evid,13_30_s.binary.uai.ord,0,16,46,5.25,227,2.0,2,841,1.73,2,0.0,0.0,0.59,-46.229729,,-43.593408,
13_9_s.21,13_9_s.21.uai,13_9_s.21.uai.evid,13_9_s.21.uai.ord,0,17,58,22.38,228,21.0,21,839,1.73,2,0.0,0.0,0.87,-126.616773,,,
13_9_s.binary,13_9_s.binary.uai,13_9_s.binary.uai.evid,13_9_s.binary.uai.ord,0,17,58,5.31,228,2.0,2,839,1.73,2,0.0,0.0,0.62,-25.035885,,-21.63941,
14_26_s.21,14_26_s.21.uai,14_26_s.21.uai.evid,14_26_s.21.uai.ord,0,19,49,24.56,228,21.0,21,850,1.73,2,0.0,0.0,0.83,-126.987037,,,
14_26_s.binary,14_26_s.binary.uai,14_26_s.binary.uai.evid,14_26_s.binary.uai.ord,0,17,53,5.39,228,2.0,2,850,1.73,2,0.0,0.0,0.74,-34.705112,,-32.545078,
14_30_s.21,14_30_s.21.uai,14_30_s.21.uai.evid,14_30_s.21.uai.ord,0,21,49,27.19,228,21.0,21,852,1.73,2,0.0,0.0,0.82,-131.963661,,,
14_30_s.binary,14_30_s.binary.uai,14_30_s.binary.uai.evid,14_30_s.binary.uai.ord,0,18,49,5.53,228,2.0,2,852,1.73,2,0.0,0.0,0.64,-29.007848,,-28.64846,
15_3_s.21,15_3_s.21.uai,15_3_s.21.uai.evid,15_3_s.21.uai.ord,0,18,45,23.53,231,21.0,21,858,1.73,2,0.0,0.0,0.81,-138.706864,,,
15_3_s.binary,15_3_s.binary.uai,15_3_s.binary.uai.evid,15_3_s.binary.uai.ord,0,17,56,5.42,231,2.0,2,858,1.73,2,0.0,0.0,0.63,-30.174447,,-26.694354,
16_16_s.21,16_16_s.21.uai,16_16_s.21.uai.evid,16_16_s.21.uai.ord,0,18,53,23.53,226,21.0,21,842,1.73,2,0.0,0.0,0.78,-109.612187,,,
16_16_s.binary,16_16_s.binary.uai,16_16_s.binary.uai.evid,16_16_s.binary.uai.ord,0,17,59,5.35,226,2.0,2,842,1.73,2,0.0,0.0,0.66,-32.693479,,-30.143531,
16_18_s.21,16_18_s.21.uai,16_18_s.21.uai.evid,16_18_s.21.uai.ord,0,17,47,21.94,232,21.0,21,860,1.73,2,0.0,0.0,0.85,-161.57283,,,
16_18_s.binary,16_18_s.binary.uai,16_18_s.binary.uai.evid,16_18_s.binary.uai.ord,0,17,48,5.26,232,2.0,2,860,1.73,2,0.0,0.0,0.62,-31.163463,,-27.613579,
17_4_s.21,17_4_s.21.uai,17_4_s.21.uai.evid,17_4_s.21.uai.ord,0,19,57,24.58,231,21.0,21,864,1.73,2,0.0,0.0,0.8,-118.31428,,,
17_4_s.binary,17_4_s.binary.uai,17_4_s.binary.uai.evid,17_4_s.binary.uai.ord,0,17,51,5.53,231,2.0,2,864,1.73,2,0.0,0.0,0.6,-42.250054,,-38.128272,
18_10_s.21,18_10_s.21.uai,18_10_s.21.uai.evid,18_10_s.21.uai.ord,0,17,45,22.37,225,21.0,21,837,1.73,2,0.0,0.0,0.87,-143.716478,,,
18_10_s.binary,18_10_s.binary.uai,18_10_s.binary.uai.evid,18_10_s.binary.uai.ord,0,16,42,5.21,225,2.0,2,837,1.73,2,0.0,0.0,0.65,-29.159913,,-26.50172,
18_11_s.21,18_11_s.21.uai,18_11_s.21.uai.evid,18_11_s.21.uai.ord,0,21,52,27.19,222,21.0,21,822,1.73,2,0.0,0.0,0.84,-130.558427,,,
18_11_s.binary,18_11_s.binary.uai,18_11_s.binary.uai.evid,18_11_s.binary.uai.ord,0,18,55,5.65,222,2.0,2,822,1.73,2,0.0,0.0,0.62,-32.654498,,-28.497162,
18_1_s.21,18_1_s.21.uai,18_1_s.21.uai.evid,18_1_s.21.uai.ord,0,17,52,22.21,225,21.0,21,832,1.73,2,0.0,0.0,0.82,-99.360805,,,
18_1_s.binary,18_1_s.binary.uai,18_1_s.binary.uai.evid,18_1_s.binary.uai.ord,0,16,59,5.28,225,2.0,2,832,1.73,2,0.0,0.0,0.58,-21.653378,,-21.30422,
18_21_s.21,18_21_s.21.uai,18_21_s.21.uai.evid,18_21_s.21.uai.ord,0,19,46,24.54,231,21.0,21,850,1.73,2,0.0,0.0,0.92,-106.431239,,,
18_21_s.binary,18_21_s.binary.uai,18_21_s.binary.uai.evid,18_21_s.binary.uai.ord,0,17,48,5.31,231,2.0,2,850,1.73,2,0.0,0.0,0.64,-31.870292,,-29.508621,
18_30_s.21,18_30_s.21.uai,18_30_s.21.uai.evid,18_30_s.21.uai.ord,0,19,53,24.56,229,21.0,21,853,1.73,2,0.0,0.0,1.06,-177.479771,,,
18_30_s.binary,18_30_s.binary.uai,18_30_s.binary.uai.evid,18_30_s.binary.uai.ord,0,17,44,5.3,229,2.0,2,853,1.73,2,0.0,0.0,0.63,-22.406445,,-22.134359,
19_12_s.21,19_12_s.21.uai,19_12_s.21.uai.evid,19_12_s.21.uai.ord,0,21,45,27.21,233,21.0,21,861,1.73,2,0.0,0.0,0.87,-156.816472,,,
19_12_s.binary,19_12_s.binary.uai,19_12_s.binary.uai.evid,19_12_s.binary.uai.ord,0,18,57,5.67,233,2.0,2,861,1.73,2,0.0,0.0,0.65,-36.652327,,-32.436895,
19_20_s.21,19_20_s.21.uai,19_20_s.21.uai.evid,19_20_s.21.uai.ord,0,18,48,23.26,232,21.0,21,859,1.73,2,0.0,0.0,0.88,-165.22345,,,
19_20_s.binary,19_20_s.binary.uai,19_20_s.binary.uai.evid,19_20_s.binary.uai.ord,0,17,47,5.52,232,2.0,2,859,1.73,2,0.0,0.0,0.63,-32.65348,,-29.80435,
19_25_s.21,19_25_s.21.uai,19_25_s.21.uai.evid,19_25_s.21.uai.ord,0,19,53,24.84,228,21.0,21,847,1.73,2,0.0,0.0,0.94,-166.862435,,,
19_25_s.binary,19_25_s.binary.uai,19_25_s.binary.uai.evid,19_25_s.binary.uai.ord,0,18,50,5.64,228,2.0,2,847,1.73,2,0.0,0.0,0.66,-48.854912,,-44.718504,
19_4_s.21,19_4_s.21.uai,19_4_s.21.uai.evid,19_4_s.21.uai.ord,0,19,47,24.58,230,21.0,21,858,1.73,2,0.0,0.0,0.79,-107.370834,,,
19_4_s.binary,19_4_s.binary.uai,19_4_s.binary.uai.evid,19_4_s.binary.uai.ord,0,19,49,5.82,230,2.0,2,858,1.73,2,0.0,0.0,0.6,-33.609559,,-29.065301,
1_28_s.21,1_28_s.21.uai,1_28_s.21.uai.evid,1_28_s.21.uai.ord,0,16,46,21.18,230,21.0,21,850,1.73,2,0.0,0.0,0.97,-158.163288,,,
1_28_s.binary,1_28_s.binary.uai,1_28_s.binary.uai.evid,1_28_s.binary.uai.ord,0,16,52,5.19,230,2.0,2,850,1.73,2,0.0,0.0,0.67,-17.96956,,-17.621078,
20_12_s.21,20_12_s.21.uai,20_12_s.21.uai.evid,20_12_s.21.uai.ord,0,19,49,24.6,227,21.0,21,845,1.73,2,0.0,0.0,0.79,-96.961716,,,
20_12_s.binary,20_12_s.binary.uai,20_12_s.binary.uai.evid,20_12_s.binary.uai.ord,0,18,47,5.6,227,2.0,2,845,1.73,2,0.0,0.0,0.64,-42.432218,,-38.173737,
20_5_s.21,20_5_s.21.uai,20_5_s.21.uai.evid,20_5_s.21.uai.ord,0,19,62,24.84,232,21.0,21,863,1.73,2,0.0,0.0,0.86,-127.919061,,,
20_5_s.binary,20_5_s.binary.uai,20_5_s.binary.uai.evid,20_5_s.binary.uai.ord,0,17,52,5.44,232,2.0,2,863,1.73,2,0.0,0.0,0.66,-23.733092,,-22.565025,
20_9_s.21,20_9_s.21.uai,20_9_s.21.uai.evid,20_9_s.21.uai.ord,0,19,51,25.02,231,21.0,21,863,1.73,2,0.0,0.0,0.76,-117.285043,,,
20_9_s.binary,20_9_s.binary.uai,20_9_s.binary.uai.evid,20_9_s.binary.uai.ord,0,18,54,5.65,231,2.0,2,863,1.73,2,0.0,0.0,0.65,-40.099954,,-36.838952,
2_17_s.21,2_17_s.21.uai,2_17_s.21.uai.evid,2_17_s.21.uai.ord,0,19,58,24.56,228,21.0,21,845,1.73,2,0.0,0.0,0.9,-126.020947,,,
2_17_s.binary,2_17_s.binary.uai,2_17_s.binary.uai.evid,2_17_s.binary.uai.ord,0,18,48,5.54,228,2.0,2,845,1.73,2,0.0,0.0,0.66,-24.336468,,-23.996092,
2_28_s.21,2_28_s.21.uai,2_28_s.21.uai.evid,2_28_s.21.uai.ord,0,18,48,23.54,229,21.0,21,851,1.73,2,0.0,0.0,0.99,-110.21771,,,
2_28_s.binary,2_28_s.binary.uai,2_28_s.binary.uai.evid,2_28_s.binary.uai.ord,0,18,48,5.59,229,2.0,2,851,1.73,2,0.0,0.0,0.65,-10.524498,,-10.287223,
2_2_s.21,2_2_s.21.uai,2_2_s.21.uai.evid,2_2_s.21.uai.ord,0,18,51,23.52,227,21.0,21,844,1.73,2,0.0,0.0,0.91,-156.030062,,,
2_2_s.binary,2_2_s.binary.uai,2_2_s.binary.uai.evid,2_2_s.binary.uai.ord,0,16,49,5.26,227,2.0,2,844,1.73,2,0.0,0.0,0.64,-38.313259,,-33.419717,
3_16_s.21,3_16_s.21.uai,3_16_s.21.uai.evid,3_16_s.21.uai.ord,0,21,47,27.19,229,21.0,21,851,1.73,2,0.0,0.0,0.94,-165.202647,,,
3_16_s.binary,3_16_s.binary.uai,3_16_s.binary.uai.evid,3_16_s.binary.uai.ord,0,18,49,5.71,229,2.0,2,851,1.73,2,0.0,0.0,0.67,-41.802689,,-38.188671,
3_20_s.21,3_20_s.21.uai,3_20_s.21.uai.evid,3_20_s.21.uai.ord,0,20,54,25.9,232,21.0,21,860,1.73,2,0.0,0.0,0.9,-156.728968,,,
3_20_s.binary,3_20_s.binary.uai,3_20_s.binary.uai.evid,3_20_s.binary.uai.ord,0,17,49,5.49,232,2.0,2,860,1.73,2,0.0,0.0,0.68,-23.377507,,-23.128213,
4_24_s.21,4_24_s.21.uai,4_24_s.21.uai.evid,4_24_s.21.uai.ord,0,17,50,22.21,228,21.0,21,838,1.73,2,0.0,0.0,0.87,-157.07958,,,
4_24_s.binary,4_24_s.binary.uai,4_24_s.binary.uai.evid,4_24_s.binary.uai.ord,0,17,50,5.29,228,2.0,2,838,1.73,2,0.0,0.0,0.68,-41.257946,,-37.575108,
4_30_s.21,4_30_s.21.uai,4_30_s.21.uai.evid,4_30_s.21.uai.ord,0,21,50,27.19,229,21.0,21,843,1.73,2,0.0,0.0,0.9,-154.336799,,,
4_30_s.binary,4_30_s.binary.uai,4_30_s.binary.uai.evid,4_30_s.binary.uai.ord,0,19,56,5.79,229,2.0,2,843,1.73,2,0.0,0.0,0.67,-21.898176,,-21.649673,
5_3_s.21,5_3_s.21.uai,5_3_s.21.uai.evid,5_3_s.21.uai.ord,0,21,58,27.19,225,21.0,21,837,1.73,2,0.0,0.0,0.91,-176.786122,,,
5_3_s.binary,5_3_s.binary.uai,5_3_s.binary.uai.evid,5_3_s.binary.uai.ord,0,17,51,5.43,225,2.0,2,837,1.73,2,0.0,0.0,0.66,-39.037335,,-34.577429,
6_23_s.21,6_23_s.21.uai,6_23_s.21.uai.evid,6_23_s.21.uai.ord,0,19,50,24.56,237,21.0,21,886,1.73,2,0.0,0.0,0.85,-171.459538,,,
6_23_s.binary,6_23_s.binary.uai,6_23_s.binary.uai.evid,6_23_s.binary.uai.ord,0,17,48,5.55,237,2.0,2,886,1.73,2,0.0,0.0,0.66,-34.409623,,-31.255037,
6_3_s.21,6_3_s.21.uai,6_3_s.21.uai.evid,6_3_s.21.uai.ord,0,16,50,20.62,231,21.0,21,861,1.73,2,0.0,0.0,0.82,-132.840472,,,
6_3_s.binary,6_3_s.binary.uai,6_3_s.binary.uai.evid,6_3_s.binary.uai.ord,0,15,54,5.02,231,2.0,2,861,1.73,2,0.0,0.0,0.6,-24.748437,,-23.06414,
7_11_s.21,7_11_s.21.uai,7_11_s.21.uai.evid,7_11_s.21.uai.ord,0,20,55,25.9,235,21.0,21,882,1.73,2,0.0,0.0,0.83,-153.479507,,,
7_11_s.binary,7_11_s.binary.uai,7_11_s.binary.uai.evid,7_11_s.binary.uai.ord,0,18,55,5.71,235,2.0,2,882,1.73,2,0.0,0.0,0.61,-35.902911,,-33.368772,
7_12_s.21,7_12_s.21.uai,7_12_s.21.uai.evid,7_12_s.21.uai.ord,0,18,52,23.24,233,21.0,21,855,1.73,2,0.0,0.0,0.83,-136.731764,,,
7_12_s.binary,7_12_s.binary.uai,7_12_s.binary.uai.evid,7_12_s.binary.uai.ord,0,17,46,5.33,233,2.0,2,855,1.73,2,0.0,0.0,0.57,-38.495987,,-34.968543,
7_15_s.21,7_15_s.21.uai,7_15_s.21.uai.evid,7_15_s.21.uai.ord,0,19,44,24.56,231,21.0,21,852,1.73,2,0.0,0.0,0.8,-153.104121,,,
7_15_s.binary,7_15_s.binary.uai,7_15_s.binary.uai.evid,7_15_s.binary.uai.ord,0,17,47,5.33,231,2.0,2,852,1.73,2,0.0,0.0,0.59,-39.195128,,-35.649478,
7_29_s.21,7_29_s.21.uai,7_29_s.21.uai.evid,7_29_s.21.uai.ord,0,16,52,20.62,229,21.0,21,850,1.73,2,0.0,0.0,0.83,-158.184938,,,
7_29_s.binary,7_29_s.binary.uai,7_29_s.binary.uai.evid,7_29_s.binary.uai.ord,0,16,57,5.15,229,2.0,2,850,1.73,2,0.0,0.0,0.62,-39.480135,,-36.571037,
7_9_s.21,7_9_s.21.uai,7_9_s.21.uai.evid,7_9_s.21.uai.ord,0,19,49,24.55,233,21.0,21,861,1.73,2,0.0,0.0,0.81,-123.859083,,,
7_9_s.binary,7_9_s.binary.uai,7_9_s.binary.uai.evid,7_9_s.binary.uai.ord,0,17,56,5.38,233,2.0,2,861,1.73,2,0.0,0.0,0.63,-45.575718,,-41.908802,
8_18_s.21,8_18_s.21.uai,8_18_s.21.uai.evid,8_18_s.21.uai.ord,0,21,50,27.19,226,21.0,21,845,1.73,2,0.0,0.0,0.75,-100.871044,,,
8_18_s.binary,8_18_s.binary.uai,8_18_s.binary.uai.evid,8_18_s.binary.uai.ord,0,18,57,5.59,226,2.0,2,845,1.73,2,0.0,0.0,0.65,-43.644718,,-39.496497,
8_25_s.21,8_25_s.21.uai,8_25_s.21.uai.evid,8_25_s.21.uai.ord,0,16,48,20.64,223,21.0,21,829,1.73,2,0.0,0.0,0.84,-140.904698,,,
8_25_s.binary,8_25_s.binary.uai,8_25_s.binary.uai.evid,8_25_s.binary.uai.ord,0,16,49,5.18,223,2.0,2,829,1.73,2,0.0,0.0,0.69,-38.297122,,-33.761454,
8_8_s.21,8_8_s.21.uai,8_8_s.21.uai.evid,8_8_s.21.uai.ord,0,19,53,24.56,224,21.0,21,836,1.73,2,0.0,0.0,0.77,-134.715269,,,
8_8_s.binary,8_8_s.binary.uai,8_8_s.binary.uai.evid,8_8_s.binary.uai.ord,0,16,54,5.31,224,2.0,2,836,1.73,2,0.0,0.0,0.66,-43.923044,,-38.30466,
9_10_s.21,9_10_s.21.uai,9_10_s.21.uai.evid,9_10_s.21.uai.ord,0,19,57,24.85,230,21.0,21,856,1.73,2,0.0,0.0,0.85,-156.669139,,,
9_10_s.binary,9_10_s.binary.uai,9_10_s.binary.uai.evid,9_10_s.binary.uai.ord,0,17,52,5.59,230,2.0,2,856,1.73,2,0.0,0.0,0.62,-27.659397,,-27.394669,
9_24_s.21,9_24_s.21.uai,9_24_s.21.uai.evid,9_24_s.21.uai.ord,0,21,51,27.19,232,21.0,21,863,1.73,2,0.0,0.0,0.97,-164.075896,,,
9_24_s.binary,9_24_s.binary.uai,9_24_s.binary.uai.evid,9_24_s.binary.uai.ord,0,18,53,5.81,232,2.0,2,863,1.73,2,0.0,0.0,0.7,-26.470134,,-26.24412,
